NUMEST	MEDEST	MEANEST	STDEV	HIGHEST	LOWEST	ACTUAL	FE
3	-11.6	-11.3	5.3	-5.9	-16.4	-67.71	4.837069
3	37.6	31.8	15.9	44	13.9	99.25	1.639628
4	66.2	64.3	8.1	72	53	39.58	.4021148
1	213.2	213.2		213.2	213.2	260.23	.220591
3	286.1	286	6.3	292.3	279.7	280.23	.0205173
4	308	311.4	8.3	323.8	305.9	337.862	.0969545
3	345.7	348.9	8.4	358.5	342.6	393.82	.1391958
5	377.4	387.3	16.9	410.5	371.5	382.56	.0136725
6	367.9	368.7	13.2	384.9	352.1	312.05	.1518076
6	383.9	379.9	26.3	412.3	348.9	411.4	.0716332
1	95.8	95.8		95.8	95.8	79.86	.1663883
1	104.5	104.5		104.5	104.5	94.02	.1002871
1	113.2	113.2		113.2	113.2	96.81	.144788
1	139.4	139.4		139.4	139.4	121.55	.1280488
1	165.5	165.5		165.5	165.5	128.68	.2224773
1	169.9	169.9		169.9	169.9	159.3688	.0619847
2	200.1	200.1	20.2	214.3	185.8	178.3344	.1087736
1	237.1	237.1		237.1	237.1	224.5808	.0528013
2	86.7	86.7	7.4	91.9	81.4	92.23	.0637832
2	90.9	90.9	.3	91.1	90.7	57.57	.3666667
1	37.5	37.5		37.5	37.5	42.6	.136
2	51.6	51.6	1.6	52.8	50.5	101.36	.9643411
1	64.5	64.5		64.5	64.5	87.07	.3499225
3	72.5	70.7	7.4	77	62.5	84.79	.1695172
2	77.6	77.6	1.4	78.6	76.6	51.22	.3399484
2	85	85	.6	85.5	84.6	83.8	.0141176
1	24.2	24.2		24.2	24.2	-8.31	1.343388
1	-48.4	-48.4		-48.4	-48.4	28.5	1.588843
1	36.3	36.3		36.3	36.3	63.37	.74573
11	145.1	145.3	3.8	152.1	138.1	132.77	.0849759
11	138.1	140.4	9.8	169.5	133.4	119.92	.1316437
9	90.7	88.8	3	91.7	83.6	102.43	.1293274
11	92.5	91.4	7.6	103.9	79	112.65	.2178378
8	109.5	105.9	12.3	114.6	76.4	66.32	.3943379
6	63.3	63	4.6	69.8	58	85.5499	.3514992
8	54.7	56.1	9.2	69.6	41.8	111.97	1.046984
1	30.9	30.9		30.9	30.9	24.7068	.2004272
1	277.4	277.4		277.4	277.4	305.95	.10292
2	337.3	337.3	6.7	342	332.5	317.24	.0594723
2	299.3	299.3	17.5	311.6	286.9	238.2303	.2040418
2	196.7	196.7	17.5	209	184.3	109.81	.4417387
1	212.8	212.8		212.8	212.8	321.1247	.5090446
1	243.3	243.3		243.3	243.3	363.68	.4947801
2	98.5	98.5	21.8	114	83.1	128.21	.3016244
1	95.8	95.8		95.8	95.8		
1	48	48		48	48	7.2891	.8481438
1	38.3	38.3		38.3	38.3	174.5391	3.557157
2	46.4	46.4	2.5	48.1	44.6	18.74	.5961207
1	35.3	35.3		35.3	35.3	171.79	3.866572
1	104.4	104.4		104.4	104.4	101.3	.0296935
1	32.8	32.8		32.8	32.8	36.81	.1222561
1	40.9	40.9		40.9	40.9	33.73	.1753056
1	104.9	104.9		104.9	104.9	68.22	.3496664
1	84.7	84.7		84.7	84.7	52.37	.3817001
1	84.2	84.2		84.2	84.2	84.61	.0048694
1	1326.9	1326.9		1326.9	1326.9		.2120883
1	494.4	494.4		494.4	494.4		8.753281
1	139.1	139.1		139.1	139.1	-277.58	2.995543
1	336.3	336.3		336.3	336.3	624.39	.8566458
2	570.8	570.8	137	667.7	473.9	640.73	.1225123
2	435.7	435.7	6.6	440.4	431	440.89	.0119119
2	178.3	178.3	61.4	221.7	134.9	168.15	.0569265
5	260.1	275.5	74.8	356.5	183.1	392.6973	.5097935
3	413.8	380.7	57.7	414.3	314.1	258.4182	.3754998
2	332.1	332.1	142.7	433	231.2	411.2335	.2382821
1	16.2	16.2		16.2	16.2	3.8475	.7625
1	9.9	9.9		9.9	9.9	-18.4	2.858586
1	7.5	7.5		7.5	7.5	3.61	.5186667
1	8.8	8.8		8.8	8.8	-29.13	4.310227
1							
1							
1							
1	3.7	3.7		3.7	3.7	3.525	.0472973
3	5.2	5.2	.1	5.3	5.2	4.7137	.0935192
9	5.3	5.4	.4	6	5	5.1987	.0191132
7	7.9	8.1	.6	8.9	7.5	9.01	.1405063
10	12.7	12.7	.5	13.2	11.8	12.865	.0129921
11	16.4	16.3	.8	17.7	14.9	17.0525	.0397866
10	20.3	20.3	.6	21.1	19.3	19.16	.0561576
9	23.3	23.3	.4	24.1	22.5	22.115	.0508584
9	26.8	27.2	1.6	30.1	25.8	27.72	.0343284
10	34.1	34	1.4	35.6	30.6	35.33	.0360704
8	35.1	35.4	1.1	37.7	34	37.55	.0698006
9	45.3	45.2	1.2	47.1	42.9		
1	22.3	22.3		22.3	22.3	11.47	.4856502
1	8.4	8.4		8.4	8.4	11.63	.3845238
1	54.2	54.2		54.2	54.2	21.16	.6095941
2	238.8	238.8	6.6	243.4	234.1	234.0965	.0196964
1	-96.8	-96.8		-96.8	-96.8	-103.9956	.0743347
1	4.4	4.4		4.4	4.4	27.448	5.238182
3	149.1	151.6	5.3	157.7	147.9	152.92	.0256204
3	193.8	186	16.1	196.8	167.5	270.44	.3954592
3	167.5	180.7	25.8	210.4	164.2	296.32	.7690746
6	356.4	355.3	29.5	404.7	321.9	297.87	.1642256
5	141.1	137.5	34.4	179.4	83.7	-41.69	1.295464
4	93.5	94.3	26	118.4	71.8	-73.81	1.789412
2	60.8	60.8	1.3	61.7	59.8	74.57	.2264803
2	136.1	136.1	19	149.5	122.6	140.83	.0347539
2	77.3	77.3	50.1	112.7	41.9	9.41	.8782665
1	101.7	101.7		101.7	101.7	99.73	.0193707
2	132.8	132.8	1.7	134	131.6	-112.58	1.847741
3	3	5.6	5.6	12	1.8	54.83	17.27667
3	85.5	85.1	5.9	90.8	79	61.5	.2807018
3	209.4	189.1	38.9	213.6	144.2	316.82	.5129895
2	210.6	210.6	45.7	242.9	178.2	9.08	.9568851
2	-63.3	-63.3	28.6	-43.1	-83.6		
1	19.8	19.8		19.8	19.8	13.48	.3191919
1	13.4	13.4		13.4	13.4	7.685	.4264925
1	25	25		25	25	34.72	.3888
3	44.7	46.2	3.3	50	44	41.4025	.0737696
7	42.3	41.7	4.4	49.3	34.8	38.245	.0958629
4	37.2	37.7	3.2	42	34.5	45.8875	.2335349
4	47.6	47.6	1.2	48.8	46.5	50.4025	.058876
4	52.5	52.2	1.1	53	50.7	59.34	.1302857
3	72.3	76.1	10.1	87.5	68.5	80.805	.1176349
4	76.7	77	1.2	78.6	76.1	91.385	.1914602
6	85.9	87.3	4.9	93.2	80.4	94.035	.0947031
6	104.3	105.6	4.9	113.6	99.6	112.455	.0781879
6	117.2	118	7.8	126.7	108.8	119.55	.0200512
5	124.5	124.9	3.9	130.7	120.8	114.9013	.077098
7	113.8	115.1	5.6	121.9	107.6	95.3136	.1624464
4	310	316.6	19.8	345.3	301.1	280.89	.0939032
5	170.1	169.7	5.3	177.9	164.8	-89.4	1.525573
4	42.7	42.1	16.7	61	22	84.62	.981733
5	153.9	157.8	9.9	168.3	147.9	219.31	.4250163
6	199	197.2	18.5	215.2	164.7	143.55	.2786432
6	172	176.2	25.6	222.5	146.7	-253.99	2.476686
6	195.4	194	19	222.5	170.8	134.01	.3141761
4			45.3			-355.43	.2905955
2	234.5	234.5	8.5	240.5	228.5	-157.24	1.670533
1	168.3	168.3		168.3	168.3		6.686512
1	148.3	148.3		148.3	148.3	145.4	.019555
2	104.2	104.2	7	109.2	99.3	84.71	.1870441
4	93.6	95.9	11.2	110.3	86	61.6	.3418804
1	77.2	77.2		77.2	77.2	73.67	.0457254
2	82.8	82.8	1.3	83.8	81.9	76.7	.0736715
1	95.4	95.4		95.4	95.4	86.18	.0966457
4	102.7	110.1	19.2	138.5	96.4	151.53	.4754625
4	193.9	190.3	17.3	206	167.4	94.58	.5122228
3	121.2	119	9.1	126.7	109	-16.47	1.135891
3			171.7			-469.51	.0307574
2	40.5	40.5	28.6	60.7	20.2	-228.0682	6.631314
3	35.4	37.1	2.9	40.5	35.4	-170.82	5.825424
2	1460.1	1460.1		1664.1	1256		1.983987
1	7	7		7	7	12.2397	.7485286
1	82	82		82	82	68.2012	.1682781
2	117.8	117.8	23.5	134.4	101.1	119.4498	.0140051
1	144.1	144.1		144.1	144.1	75.1835	.4782547
1	81.9	81.9		81.9	81.9	35.1065	.5713492
1	30.4	30.4		30.4	30.4	62.3906	1.052322
2	81.9	81.9	3.3	84.2	79.5	85.5799	.0449316
2	99.2	99.2	3.4	101.7	96.8	107.6614	.0852964
3	125.4	136.8	19.9	159.8	125.4	159.7	.2735247
3	186.9	178.7	16.4	189.4	159.9	104.6903	.4398593
7	182	183.7	8.8	196.7	175.6		
1							.3215024
1							.495814
1	92.5	92.5		92.5	92.5	75.4	.1848649
1	119.5	119.5		119.5	119.5	118.3	.0100418
2	86.5	86.5	7.1	91.5	81.5	97.65	.1289017
1	101.5	101.5		101.5	101.5	112.78	.111133
1	113.1	113.1		113.1	113.1	94.65	.16313
2	140.7	140.7	43.4	171.4	110	64.45	.5419332
2	42	42	.5	42.4	41.7	60.67	.4445238
4	59.4	59.4	.6	60	58.9	53.22	.1040404
4	54.1	53.9	2.3	56.3	50.8	35.82	.3378928
5	43.3	42.5	3.9	47.4	37.6	38.72	.1057737
4	45.8	45.5	2.4	48.1	42.4	68.61	.4980349
4	56.4	57	4.4	62.9	52.3	65.3424	.1585532
4	53.9	53.9	3.5	57.6	50	58.81	.0910946
1	81.5	81.5		81.5	81.5	95.86	.1761963
1	53.6	53.6		53.6	53.6	78.08	.4567164
1	104.8	104.8		104.8	104.8	81.62	.2211832
2	125.2	125.2	4.2	128.1	122.2	156.03	.246246
1	165.9	165.9		165.9	165.9		
1	170.7	170.7		170.7	170.7		
2	10.2	10.2	2.8	12.2	8.2	15.4386	.5135882
1	16	16		16	16	12.7618	.2023875
2	19.8	19.8	2.8	21.8	17.8	25.3302	.279303
1	30.3	30.3		30.3	30.3	25.3237	.1642343
2	32.8	32.8	6.6	37.5	28.1	26.7522	.1843842
2	33.4	33.4	4.3	36.5	30.4	28.5056	.1465389
1	28.5	28.5		28.5	28.5	22.684	.2040702
1	30.4	30.4		30.4	30.4	32.17	.0582237
1	36.9	36.9		36.9	36.9	28.81	.2192412
1	34.6	34.6		34.6	34.6	38.27	.1060694
2	45.7	45.7	6.6	50.4	41	39.26	.140919
2	65.9	65.9	3.2	68.2	63.7	80.92	.2279211
4	93.6	94.9	6.5	103	89.6	92.46	.0121795
4	119.9	121.2	9.6	133.7	111.5	141.11	.1768974
2	160.9	160.9	3.9	163.7	158.2	113.69	.2934121
5	174.8	178.9	16.8	196.2	157	146.9	.159611
4	186	186.8	5.4	193.4	181.8	206.71	.1113441
2	237.2	237.2	8.1	242.9	231.5	218.1035	.080508
1	-84.3	-84.3		-84.3	-84.3	-137.1177	.6265445
2	-8.3	-8.3	29.6	12.6	-29.2		
1	56.6	56.6		56.6	56.6	-342.3385	7.048383
2			0	1816.5			.1701431
1							.080309
3							.0270806
5							.1538043
4							10.61798
1							.696731
1							.22552
1							.9198047
1							.3956576
1	446.5	446.5		446.5	446.5	86.45	.806383
2	10.6	10.6	0	10.6	10.6	16.276	.5354717
1	20.7	20.7		20.7	20.7	19.19	.0729469
1	19.7	19.7		19.7	19.7	12.04	.3888325
1	167.9	167.9		167.9	167.9	174.168	.0373317
1	201.6	201.6		201.6	201.6		
1	98.8	98.8		98.8	98.8	85.6599	.132997
1	202.9	202.9		202.9	202.9	193.8358	.0446732
2	163.1	163.1	6.7	167.8	158.3	249.03	.5268547
3	322.3	311.2	20.5	323.7	287.5		
2							.1099733
1							.5693761
2			21.4				.0412283
1							.2368585
1							.3573609
1							.1891595
1	40.7	40.7		40.7	40.7	48.7129	.1968772
1	54.7	54.7		54.7	54.7	27.7981	.4918081
1	21.4	21.4		21.4	21.4	14.9715	.3003972
1	48.3	48.3		48.3	48.3	5.3641	.888942
1	27.7	27.7		27.7	27.7	11.8317	.5728628
1	26.1	26.1		26.1	26.1	27.18	.0413793
1	38	38		38	38	-18.31	1.481842
1	25	25		25	25	43.26	.7304
1	72.9	72.9		72.9	72.9	66.215	.091701
1	114.3	114.3		114.3	114.3	70.945	.3793088
1	90.2	90.2		90.2	90.2	94.24	.0447894
1						-550.83	.8735715
1	33.1	33.1		33.1	33.1	-20.21	1.610574
1	24.3	24.3		24.3	24.3	37.2846	.5343457
2							.2749277
2			185.2				1.897573
1							.7984799
1	40.9	40.9		40.9	40.9	78.27	.9136919
1	79.9	79.9		79.9	79.9		
1	7.7	7.7		7.7	7.7	10.99	.4272727
2	15.6	15.6	3.7	18.3	13	26.07	.6711538
1	60.9	60.9		60.9	60.9	92.6418	.5212118
1	104.4	104.4		104.4	104.4	96.89	.0719349
1	113	113		113	113	125.7503	.1128345
1	39.8	39.8		39.8	39.8	36.15	.0917085
1	39	39		39	39	37.74	.0323077
1	27.2	27.2		27.2	27.2	29.2491	.0753346
1	20.6	20.6		20.6	20.6	12.0656	.4142913
1	26.4	26.4		26.4	26.4	22.6432	.142303
1	17.4	17.4		17.4	17.4	24.66	.4172414
1	20.5	20.5		20.5	20.5	-171.83	9.381951
1	168	168		168	168	246.87	.4694643
1	87.5	87.5		87.5	87.5	121.455	.3880571
2	97.8	97.8	10.4	105.2	90.4	34.865	.6435072
1	41.2	41.2		41.2	41.2	46.53	.1293689
5	78.7	78.7	6.6	88.3	69.8	86.435	.0982846
4	51.5	46.2	15.7	58.8	23.3	34.655	.3270874
7	93.4	95.6	7	107.3	88.3	115.75	.2392934
6	158.5	156.4	11.6	169.1	135.3	175.745	.1088013
6	173.5	173.8	2.2	177.2	170.6	161.83	.0672622
8	176.5	176.3	3.8	182.5	169.1	173.005	.0198017
6	148.2	149.7	11.1	165.3	138.9	144.29	.0263833
5	176.5	177.2	5.6	186.1	170.6	221.445	.2546459
6	209.6	208.1	7.1	216.2	194.8	189.35	.0966126
5	184.6	190.3	14.8	216.2	179.4	110.77	.3999458
3	98.5	95.3	6.2	99.3	88.3	152.89	.5521827
2	153.8	153.8	27.9	173.6	134.1	92.56	.3981794
2	101.2	101.2	8.1	106.9	95.5	41.35	.5914032
1	40.7	40.7		40.7	40.7		
1	54.7	54.7		54.7	54.7	15.3643	.719117
1	0	0		0	0	6.4787	
1	113.5	113.5		113.5	113.5	51.4059	.5470846
1	5.1	5.1		5.1	5.1	12	1.352941
1	30.7	30.7		30.7	30.7	51.4	.6742671
1	2.3	2.3		2.3	2.3	-25.56	12.11304
1	11.3	11.3		11.3	11.3	12.59	.1141593
2	46	46	1.3	46.9	45.1	-27.93	1.607174
2	31.9	31.9	38.6	59.2	4.6	74.06	1.32163
2	36.9	36.9	5.1	40.5	33.3	41.8617	.1344634
3	50.5	49.3	8.3	56.9	40.4	95.0709	.8825921
1	39.5	39.5		39.5	39.5	47.845	.2112658
2	59	59	3.6	61.5	56.4	61.245	.0380508
1	64.3	64.3		64.3	64.3	62.17	.033126
2	65.4	65.4	1.6	66.6	64.3	65.38	
1	81.6	81.6		81.6	81.6	78.9652	.0322892
3	91	90.8	1.9	92.6	88.8	84.5524	.0708527
1	138.1	138.1		138.1	138.1	138.86	.0055033
1	53.1	53.1		53.1	53.1	38.9609	.2662731
1	41.3	41.3		41.3	41.3	-16.1115	1.390109
1	73.2	73.2		73.2	73.2	61.05	.1659836
2	73	73	5.2	76.6	69.3	55.29	.2426027
1	50.9	50.9		50.9	50.9	-26.24	1.515521
1	-74.6	-74.6		-74.6	-74.6	-10.21	.8631367
1	67.8	67.8		67.8	67.8	80.4	.1858407
1	111.2	111.2		111.2	111.2	97.5524	.1227302
1	19.6	19.6		19.6	19.6	16.7569	.1450561
2	49.7	49.7	2.1	51.2	48.1	47.29	.0484909
3	51.3	51.5	.7	52.3	50.9	53.68	.0463938
1	57.6	57.6		57.6	57.6	51.35	.1085069
1	58.6	58.6		58.6	58.6	57.56	.0177474
1	52.3	52.3		52.3	52.3	55.49	.0609943
1	10.2	10.2		10.2	10.2	10.5922	.038451
2	11.8	11.8	0	11.8	11.8	13.2722	.1247627
1	13.9	13.9		13.9	13.9	13.5287	.0267122
1	17.2	17.2		17.2	17.2	17.2875	.0050872
1	26.7	26.7		26.7	26.7	26.9425	.0090824
2	33.9	33.9	3.3	36.2	31.6	32.265	.0482301
3	33.8	33.9	.6	34.4	33.3	34.885	.0321006
2	38.4	38.4	.1	38.4	38.4	39.11	.0184896
2	52.9	52.9	1.6	54.1	51.8	54.14	.0234405
5	48.5	53.6	10.7	72.5	47.1	45.12	.0696907
5	53.6	54.3	1.7	57.1	52.6	52.9231	.0126287
4	59.2	59	1.6	60.4	57	60.6842	.0250709
1	138.9	138.9		138.9	138.9	110.315	.2057955
2	39.1	39.1	1	39.8	38.4	11.1	.7161126
1	29.1	29.1		29.1	29.1	17.6	.395189
2	79	79	1.6	80.2	77.9	85.38	.0807595
1	84.8	84.8		84.8	84.8	117.53	.385967
1	126.7	126.7		126.7	126.7	121.7	.0394633
1	135.8	135.8		135.8	135.8	126.6	.0677467
3	141.5	141.1	.7	141.5	140.3	129.35	.0858657
2	141.5	141.5	3	143.6	139.4	113.7264	.1962799
3	131.1	129.6	2.5	131.1	126.7	97.57	.255759
3	118.2	123.2	10.3	135.1	116.3	123.81	.0474619
3	149.9	150.1	.6	150.8	149.7	163.3891	.0899873
4	157.3	160.9	13.9	179.5	149.7	174.06	.106548
1	402.4	402.4		402.4	402.4	345.4481	.1415306
9	229.5	230	29.3	264	176.4	6.1	.9734205
9	133	129.1	20.8	162.8	92	126.5	.0488722
8	139.9	136.6	25.5	163	102.1	164.1	.1729807
11	134	138.7	21.6	189	115	149.7	.1171642
9	147.2	147.9	10.3	162.8	135	163.1	.1080163
8	165.4	168.4	11.1	188.5	153.4	185.05	.1188029
8	185.5	183.6	10.9	199.3	162.5	209.1	.1272237
8	193.2	195.3	11.2	213	176.2	211.45	.0944617
5	217.5	219.8	11.6	232.8	203.2	258.75	.1896552
6	232.6	232.5	9.5	244.4	220	-316.1	2.358985
6	285.1	284.2	2.7	286.4	279	287.4	.0080673
8	305.8	305.2	4.2	311.1	297	300.71	.0166449
7	834.3	840	12.3	864	831.1	581.83	.302613
7	207.3	200	16.1	210.4	165.6	234.8624	.132959
5	268.3	269.7	7.9	282	261.5	284.6898	.0610876
4	305.4	305.3	2.7	308.4	301.9	165.5397	.4579578
3	29.2	26.1	10.9	35.1	13.9	26.62	.0883562
6	26.9	26.8	3.6	30.4	20.3	11.9035	.5574907
5	15.4	17.8	5.9	26.8	12.5	42.2616	1.74426
5	8.2	8.2	.6	8.9	7.3	13.1376	.6021463
4	22.6	22.7	4.4	28.1	17.5	25.4626	.1266637
3	27.8	27.6	.7	28.2	26.7	28.77	.0348921
1	28.5	28.5		28.5	28.5	29.5	.0350877
2	38.9	38.9	3.3	41.2	36.5	43.85	.1272494
2	49.1	49.1	3	51.2	47	55.39	.1281059
2	48	48	5.9	52.2	43.8	58.64	.2216667
3	38.7	38.7	0	38.7	38.7	38.22	.0124031
3	38.7	38.8	.2	39.1	38.7	32.6	.1576227
3	33.7	33.7	0	33.7	33.7	40.4939	.2015994
3	29.6	29.9	3.8	33.8	26.3	44.92	.5175676
3	43.7	43.3	1.5	44.6	41.7	49.52	.1331808
3	51.7	51.6	.6	52.1	51	54.4391	.0529807
2	50	50	6.1	54.3	45.7	28.6296	.427408
2	-72.7	-72.7	33.8	-48.7	-96.6	-255.6506	2.516515
1	134.1	134.1		134.1	134.1	-32.9679	1.245846
2	35.3	35.3	1.7	36.5	34.1	18.029	.4892634
3	31.1	31.9	6.5	38.9	25.9	21.2989	.3151479
3	36.5	36.5	2.2	38.8	34.3	22.6314	.3799616
1	24.9	24.9		24.9	24.9	23.96	.037751
1	38.2	38.2		38.2	38.2	30.29	.2070681
3	43.1	41	6	45.6	34.2	40.4	.062645
1	53.9	53.9		53.9	53.9	57.19	.061039
6	84.2	82.3	7.9	91.5	69.1	91.19	.0830166
7	124	130	17.9	158.9	111.1	123.07	.0075
5	153.6	150.9	3.9	153.6	145.2	111.71	.2727214
3	99.1	91.7	24.4	111.5	64.4	106.53	.0749748
5	126.4	130.5	13.2	148.7	118.9	77.81	.3844146
5	87.7	98.4	22.2	130.1	79.3	94.92	.0823261
1							
1							.8777024
1	29.4	29.4		29.4	29.4	-65.07	3.213265
1	183.8	183.8		183.8	183.8	181.89	.0103917
1	174.5	174.5		174.5	174.5	187.2899	.0732946
1	217	217		217	217		
1	34.9	34.9		34.9	34.9	38.11	.0919771
2	44.3	44.3	4.5	47.4	41.1	41.7015	.0586569
3	48.2	48.2	3.4	51.6	44.9		
1	50	50		50	50	53.5741	.071482
1	83.3	83.3		83.3	83.3	131.4045	.577485
1	416.7	416.7		416.7	416.7	752.8143	.8066098
3	850	844.8	10	851.1	833.3	734.0791	.1363775
3	928.3	899.1	57.1	935.7	833.3		.0489066
5	658.3	696.8	123.9	884.3	567	782.6	.1888197
6	675	676.4	39.2	740.6	617.9	767.72	.137363
2	760.5	760.5	83.1	819.3	701.7	812.58	.0684813
4	458.1	448	101.1	558.3	317.6	588.61	.2848941
3	558.9	553.9		783.3	319.5	697.34	.2477008
3	508.8	502.9	25.5	525	475		
1	12.6	12.6		12.6	12.6	15.2533	.2105794
2	22.3	22.3	.4	22.6	22	27.15	.2174888
2	33.7	33.7	4	36.5	30.9	24.26	.2801187
1	28.4	28.4		28.4	28.4	25.46	.1035211
1	25.1	25.1		25.1	25.1	19.33	.2298805
1	31.8	31.8		31.8	31.8	39.51	.2424528
2	60.3	60.3	1.8	61.6	59	63.32	.0500829
1	85.8	85.8		85.8	85.8	90.94	.0599068
2	102.2	102.2	1.4	103.2	101.2	99.8218	.0232701
2	70.6	70.6	15.6	81.6	59.6	83.62	.1844193
2	82.6	82.6	2.6	84.5	80.8	86.21	.0437046
1	120.6	120.6		120.6	120.6	132.57	.0992537
1	225.4	225.4		225.4	225.4	213.02	.0549246
1	264.2	264.2		264.2	264.2	243.69	.0776306
1	34.3	34.3		34.3	34.3	34.7	.0116618
1	27.3	27.3		27.3	27.3	33.88	.2410256
1	30.4	30.4		30.4	30.4	22.71	.2529605
1	17.2	17.2		17.2	17.2	10.48	.3906977
1	77.9	77.9		77.9	77.9	81.0632	.0406059
3	60.1	63.3	7.2	71.6	58.2	17.1833	.7140882
1	27	27		27	27	26.6866	.0116074
1	25.7	25.7		25.7	25.7	16.9	.3424124
1	26.1	26.1		26.1	26.1	47.3	.8122605
2	62.8	62.8	6.5	67.3	58.2	110.5699	.7606672
3	115.2	113.4	5.5	117.8	107.3	75.74	.3425347
4	163	141.3	50.9	173.9	65.3	146.08	.1038037
4	68.3	70.4	7.4	80.3	64.7	54.22	.2061493
3	76.4	77.7	7.4	85.6	71	52.37	.3145288
4	71.5	72.8	8.5	83.9	64.3	57.72	.1927273
2	62.9	62.9	12.2	71.5	54.3	11.92	.8104929
2	74.4	74.4	11.4	82.5	66.4	76.65	.0302419
2	89.3	89.3	2.5	91.1	87.6	89.07	.0025756
3	94.9	84.3	20.4	97.2	60.8		
6	121.6	121.4	16	147.2	97.9	151.57	.2464638
3	89.2	85.5	11	94.2	73.1	192.23	1.155045
5	117.2	114.7	22.7	145.8	82.5	137.63	.1743174
6	137.4	135.2	5.7	140.5	127.6	181.18	.3186317
7	209.8	196.6	31.8	217.9	126.2	221.34	.0550048
4	278.9	275.6	10.9	284.8	259.7	425.01	.5238795
5	232.4	241.4	27.8	288.5	218.4	146.95	.367685
9	193.7	193	44.1	268.6	119.3	167.27	.1364481
8	180.8	189.4	53.7	301.2	121.8	193.31	.0691925
1	28.2	28.2		28.2	28.2	26.695	.0533688
2	68.3	68.3	1.3	69.2	67.4	64.315	.0583455
2	85	85	3.3	87.3	82.6	87.47	.0290588
2	90	90	1.1	90.8	89.2	31.34	.6517778
4	65.7	67.6	9.5	80.6	58.3	47.65	.2747336
5	69.2	52.9	29.5	78.2	20.5	43.08	.3774566
3	94.4	94	4.4	98.1	89.4	109.13	.1560381
1	41.2	41.2		41.2	41.2	20.8379	.4942257
1	52.3	52.3		52.3	52.3	24.1755	.5377533
1	12.3	12.3		12.3	12.3	27.25	1.215447
2	40.4	40.4	1.7	41.6	39.2		
1	62	62		62	62	19.33	.6882258
1	49	49		49	49	.19	.9961224
1	97.6	97.6		97.6	97.6	22.16	.7729508
1	92.9	92.9		92.9	92.9	113.5293	.2220592
1	119.7	119.7		119.7	119.7	82.45	.3111947
1	302.7	302.7		302.7	302.7	510.1	.6851668
1	69	69		69	69	26.8228	.6112638
1	34.8	34.8		34.8	34.8	14.12	.5942529
1	97.2	97.2		97.2	97.2	88.402	.0905144
1	98.5	98.5		98.5	98.5	36.6228	.6281949
1	41.8	41.8		41.8	41.8	16.7656	.5989091
7	164.1	159.2	13.2	174.8	141.1	218.23	.3298599
5	223.2	222.7	12.7	239	203.6	225.45	.0100806
6	201	198.1	14.1	213.9	173.7	221.93	.1041294
7	260.9	261.4	7	275.2	254.2	258.46	.0093522
5	307.5	312.5	15.7	339.2	300.1	321.55	.0456911
6	345.9	349.5	8.8	362.9	341.6	303.27	.1232437
5	322.9	320.6	16.5	341.2	301.2	335.77	.0398575
7	422.9	430.1	16.5	455.5	409.3	446.45	.0556869
6	504.5	509.9	9.8	524.9	502.6	469.76	.0688603
1	170.1	170.1		170.1	170.1	-278.742	2.638695
1	27.1	27.1		27.1	27.1	29.825	.1005535
2	34.9	34.9	.3	35.1	34.7	40.5238	.1611404
3	32.5	32.4	2.9	35.2	29.4	31.9675	.0163846
4	35.8	35.4	1.9	37.2	32.7	28.1975	.2123603
3	31.6	32.4	2.3	35.1	30.6	26.1775	.1715981
2	37.4	37.4	.7	37.8	36.9	43.625	.1664439
2	53.1	53.1	2.1	54.6	51.6	54.44	.0252354
4	69.9	70.1	1.7	72.3	68.2	76.57	.095422
3	84.6	85.7	4.3	90.4	82	-2.84	1.03357
2	53.8	53.8	52.9	91.2	16.3	-50.84	1.944981
2	67	67	40.3	95.5	38.5	44.6841	.3330731
2	52.5	52.5	2.8	54.5	50.5		
1	34.2	34.2		34.2	34.2	49.134	.4366667
2	51.2	51.2	3.8	53.9	48.5	15.845	.6905273
2	20.8	20.8	2.9	22.9	18.8	-17.74	1.852885
1	21.7	21.7		21.7	21.7	7.45	.656682
1	13	13		13	13	-3.4	1.261539
1	25	25		25	25	1.84	.9264
1	16.4	16.4		16.4	16.4	13.45	.1798781
1	18.4	18.4		18.4	18.4	24.805	.3480978
2	37.1	37.1	6.8	41.9	32.3	47.55	.2816712
2	35.9	35.9	0	35.9	35.9	48.8918	.3618886
2	52.8	52.8	1.3	53.7	51.9	55.0401	.0424261
2	67.6	67.6	3.3	69.9	65.3	98.76	.4609467
1	40.9	40.9		40.9	40.9	50.535	.2355746
6	72.4	74.4	10.3	87.9	62.8	89.92	.241989
3	84.2	88.8	10.8	101.1	81.1	45.13	.4640143
9	78	71.5	20.1	83.4	19.4	-46.3299	1.593973
2	-2.7	-2.7	11.5	5.4	-10.8	-90.79	
1	57	57		57	57	25.47	.5531579
2	38.9	38.9	.8	39.5	38.3	34.1	.1233933
1	17.8	17.8		17.8	17.8	18.76	.0539326
1	243.7	243.7		243.7	243.7	-304.8778	2.251037
1	65.8	65.8		65.8	65.8		
2	95.2	95.2	3.7	97.8	92.5	83.5231	.1226565
1	71.5	71.5		71.5	71.5	96.8702	.354828
1	118.9	118.9		118.9	118.9	182.6041	.5357788
1	169.8	169.8		169.8	169.8	175.8364	.0355501
1	232.4	232.4		232.4	232.4	283.89	.2215577
1	219.5	219.5		219.5	219.5	233.6779	.0645918
1	103.7	103.7		103.7	103.7	106.6	.0279653
1	22.8	22.8		22.8	22.8	88.17	2.867105
