NUMEST	MEDEST	MEANEST	STDEV	HIGHEST	LOWEST	ACTUAL	FE
1	18.4	18.4		18.4	18.4	21.51	.1690217
1	28.9	28.9		28.9	28.9	30.26	.0470588
2	42	42	1.5	43.1	40.9	43.79	.042619
3	59	59.5	2.7	62.4	57.1	60.08	.0183051
5	92.7	92.5	.8	93.1	91.1	91.32	.0148867
1	43.3	43.3		43.3	43.3	43.56	.0060046
1	3.1	3.1		3.1	3.1	-7.05	3.274194
1	-36.2	-36.2		-36.2	-36.2	-52.8999	.4613232
1	13.1	13.1		13.1	13.1	24.77	.8908397
3	46.3	45.4	2.4	47.3	42.7	57.84	.2492441
5	96.5	97.4	3.4	102.6	94.2	113.68	.1780311
7	140.5	140.3	6.7	148.4	130.3	153.78	.0945196
6	161.9	162.4	6.7	173.7	153.2	154.93	.0430513
6	100.2	100.1	8.5	110.6	85.3	93.83	.0635729
6	95.6	95.4	5	102.7	88.8	74.16	.2242678
5	79	79.6	8.5	88.1	66.3	90.52	.1458228
6	55.3	54.4	7.9	62.5	39.5	62.2	.124774
5	-68	-69.1	17.4	-46	-86.1	-102.53	.5077941
7	86.8	85.1	2.9	86.9	79.8		
5	22.1	24.7	10.7	43.2	15.8	17.43	.2113122
4	18.5	18.4	1.1	19.5	17.3	20	.0810811
4	21.4	21.8	1.2	23.4	20.8	20.8	.0280374
9	23.4	23	1.4	24.7	20	27.2	.1623932
11	28.4	28.6	.5	29.1	27.5	18.4	.3521127
10	26.2	25.5	1.4	27	21.8	-2.9	1.110687
9	10.2	10	3.4	16	4.5	3.3	.6764706
6	3.6	3.4	3	7.7	0	.1	.9722222
5	9.8	9.8	0	9.8	9.8	.5	.9489796
4	.4	.3	.2	.4	0	-6.3	16.75
5	-4.7	-4.5	.5	-3.6	-4.7	-4.1	.1276596
8	-3.4	-3.3	.8	-1.7	-4.7	-55.6	15.35294
4	-28.4	-70.6	92.8	-16.3	-209.5	-225.7	6.947183
4	13.9	48.5	125.6	216.7	-50.6	53.4	2.841727
3	-135.1	-150.9	30.6		-186.2	-102.91	.2382679
2	9	9	7.6	14.4	3.6	-31.42	4.491111
2	43	43	2.1	44.4	41.5	41.07	.0448837
1	9	9		9	9	-33.28	4.697778
4	104.4	103.2	3.7	105.9	98.1	90.7	.131226
4	63.9	67	9.9	81	59.2	69.4	.086072
3	71.6	71.6	1.6	73.2	70.1	56.5	.2108939
1	28	28		28	28	-107.2	4.828571
1	7.3	7.3		7.3	7.3	11.55	.5821918
1	100.6	100.6		100.6	100.6	131.62	.3083499
1	194	194		194	194	201	.0360825
1	227	227		227	227	228	.0044053
1	238	238		238	238		
1						-263.9999	.1050851
3	282	278.3	6.3	282	271	290	.0283688
3	158	173	26	203	158	141	.1075949
2	64.5	64.5	4.9	68	61	56	.1317829
2	144.5	144.5	3.5	147	142	177	.2249135
3	192	180.7	29.7	203	147	173	.0989583
1	90	90		90	90	133	.4777778
2			0			-450	.048951
2				-90		-442	.7032755
1	45	45		45	45	163	2.622222
1	206.2	206.2		206.2	206.2	175.09	.1508729
1	292.5	292.5		292.5	292.5	346.7632	.1855152
2	6.7	6.7	.2	6.8	6.5	6.5	.0298507
1	2	2		2	2	-1.8	1.9
1	-7.6	-7.6		-7.6	-7.6	-25.5	2.355263
1	1.4	1.4		1.4	1.4	2.2	.5714286
1	2.2	2.2		2.2	2.2	1.88	.1454545
1	25	25		25	25	24.69	.0124
2	26.9	26.9	3.9	29.7	24.2	29.43	.094052
5	50.2	49.8	3.7	53.3	45.5	43.59	.1316733
4	50.2	50.2	2.6	53.3	47	52.22	.040239
4	48.2	47.8	1.7	49.4	45.5	52.52	.0896266
3	47	48.6	2.7	51.7	47	46.28	.0153191
1	43.1	43.1		43.1	43.1	52.79	.224826
3	59.2	59.9	1.4	61.5	59.1	59.52	.0054054
1	51.8	51.8		51.8	51.8	47.37	.0855212
1	40.5	40.5		40.5	40.5	44.36	.0953086
2	44.3	44.3	3.7	46.9	41.7	42.83	.0331828
2	36.9	36.9	.7	37.3	36.4	37.72	.0222222
1	32.4	32.4		32.4	32.4	15.67	.516358
2	4.3	4.3	.3	4.5	4.1	5.3	.2325581
1	5.4	5.4		5.4	5.4	11	1.037037
3	8.5	8.5	.5	9	8	8.8	.0352941
3	8.5	9.1	1.5	10.8	8	7.5	.1176471
2	4.5	4.5	.4	4.7	4.2	8.7	.9333333
2	7.3	7.3	.3	7.5	7.1	-9.5	2.30137
1	7.5	7.5		7.5	7.5	-16.62	3.216
1	-33	-33		-33	-33	-41.41	.2548485
1	10.4	10.4		10.4	10.4	9.15	.1201923
1	12.2	12.2		12.2	12.2	10.37	.15
2	5.7	5.7	4	8.5	2.8	10.66	.8701754
1	2.6	2.6		2.6	2.6	2.96	.1384615
2	5.1	5.1	.8	5.7	4.5	3.85	.245098
3	20.7	20.7	1	21.7	19.8	14.08	.3198068
1	5.7	5.7		5.7	5.7	5.83	.022807
1	13.8	13.8		13.8	13.8	40.1	1.905797
2	23.7	23.7	2.8	25.7	21.7	20.5	.1350211
2	21.7	21.7	0	21.7	21.7	16.9	.2211982
2	-23.7	-23.7	2.8	-21.7	-25.7	-24.2	.021097
1	-34.6	-34.6		-34.6	-34.6	-32.3	.066474
1	24.1	24.1		24.1	24.1	27.5	.1410788
1	14.1	14.1		14.1	14.1	24.1	.7092199
1	13.4	13.4		13.4	13.4	14.3	.0671642
1	14.8	14.8		14.8	14.8	20.3	.3716216
1	43	43		43	43	46.43	.0797674
1	24.4	24.4		24.4	24.4	26.7199	.0950779
4	20.6	21.3	2.6	24.7	19.2	24.5	.1893204
4	12.4	14.4	5.2	21.9	11	9.8	.2096774
3	3.4	3.3	.4	3.6	2.9	6.4	.8823529
3	2.9	3.4	.9	4.4	2.9	.4	.862069
2	-28	-28	58.3	13.2	-69.2	-62.78	1.242143
2	-4.4	-4.4	0	-4.4	-4.4	-33.78	6.677273
1	6.6	6.6		6.6	6.6	5.88	.1090909
1	60.5	60.5		60.5	60.5	74.93	.2385124
3	72.9	74.3	4.2	79	71.1	80.46	.1037037
2	80.5	80.5	6.6	85.2	75.9	58.93	.2679503
4	86	83.6	8.1	90.3	72	71.5799	.1676756
2	100.4	100.4	5.6	104.4	96.5	105.55	.0512948
2	108.1	108.1	1.1	108.9	107.3	100.92	.06642
2	118.4	118.4	.4	118.7	118.1	103.11	.1291385
1	123.2	123.2		123.2	123.2	115.4	.0633117
2	138.1	138.1	.7	138.6	137.6	131.36	.0488052
1	140.6	140.6		140.6	140.6	139.11	.0105974
3	52.5	52.9	2	55	51.1	47.8	.0895238
1	64.7	64.7		64.7	64.7	40.5	.374034
3	20.6	22.6	4.8	28.1	19.1	9.9	.5194175
4	9.4	9.2	2.6	12	6	3.3	.6489362
2	5.1	5.1	.8	5.6	4.5	9.5	.8627451
2	10.7	10.7	1.3	11.6	9.8	4.5	.5794392
3	32	32.5	3.5	36.2	29.2	25.6	.2
3	26.4	27.9	6.3	34.8	22.4	33.3	.2613636
2	36.9	36.9	3	39	34.8	34	.0785908
2	27.6	27.6	10.8	35.3	20	26.3	.0471014
1	20.2	20.2		20.2	20.2	6.6	.6732673
1	-7.3	-7.3		-7.3	-7.3	-68.5	8.383562
1	-99.1	-99.1		-99.1	-99.1	-164.8	.6629667
1	47.9	47.9		47.9	47.9	29.15	.3914405
8	63.1	66.3	14.7	88.8	47.9	48.75	.2274168
4	74	82.9	24.6	119	64.5	106.5	.4391892
4	92.3	97.9	16.2	121.5	85.5	35	.6208017
4	53.8	53.8	3.9	58	49.5	59.5	.105948
6	32.5	33.9	4.8	41.5	29	142.5	3.384615
4	-98.2	-100.9	17.5	-83	-124	-159	.6191446
3			31.6			-436	.1704698
3	-104.5	-105	2.8	-102.5	-108	-122	.1674641
2	-42.5	-42.5	19.1	-29	-56	-27	.3647059
3	37.5	36.7	4.8	41	31.5	75	1
2	140	140	0	140	140	151.5	.0821429
2	80.8	80.8	1.1	81.5	80	147	.8193069
2	75.5	75.5	11.3	83.5	67.5	72	.0463576
4	-93.5	-96.3	10.7	-87	-111	-129.05	.3802139
2	-77.3	-77.3	1.1	-76.5	-78	-89.1	.152652
3	59.5	63.7	7.7	72.5	59	67.85	.1403361
4	124.9	126.2	6.8	134.5	120.5	140.8	.1273018
1	113	113		113	113	112.2	.0070796
1	125	125		125	125	107	.144
2	178.5	178.5	9.2	185	172	193.6	.0845938
2	193	193	22.6	209	177	241	.2487047
1	49	49		49	49	47.65	.027551
1	54.5	54.5		54.5	54.5	75.3	.3816514
2	104.8	104.8	32.2	127.5	82	118.55	.1312023
2	39.2	39.2	3.9	42	36.5	46.7495	.1925893
2	117.6	117.6	9	124	111.2	113.05	.0386905
2	154.9	154.9	18.1	167.7	142.2	129.95	.1610717
2	179.4	179.4	47.6	213	145.8	-6.05	1.033723
1							.4214402
2	211.9	211.9	14.1	221.9	202	67.84	.679849
4	13	10.9	10.3	20	-2.2	129.55	8.965384
3	156.3	156.5	10.7	167.3	145.9	97.68	.375048
2	-29.9	-29.9	1.2	-29	-30.7	-248.37	7.306689
5	80	80	5.5	85.5	72	92.9999	.1624988
10	98.8	95.9	9.4	112	84	112.5	.138664
7	115	116.4	3.2	121.5	113	108.9999	.0521748
8	122.2	120.6	6.2	127.5	106.5	131.4999	.0761039
6	125	126.3	3.9	132.5	122	135.4999	.0839992
8	118.5	117.8	7.2	128.5	105.5	105	.113924
11	71	69.5	3.1	72	64	61.5	.1338028
11	18	18.4	12.7	46	2.5	19.5	.0833333
12	20.5	19.9	5	27	13	10	.5121951
8	36.5	37.4	2.6	41	33.5	43.5	.1917808
8	61.5	60.3	3.3	64	54	58.5	.0487805
7	53.5	56.1	10.5	69.5	46.5	50.5	.0560748
8	41.3	42.2	6.9	51.5	29.5	44	.0653753
12	34	32.5	5.7	41.5	22	39	.1470588
12	88.5	81	13.5	91	51.5	88.05	.0050847
14	0	10.7	21.5	77.5	0	5.35	
9	-97	-95	2.6	-91.5	-97	-113.45	.1695876
11	51	54.2	8.4	73	46	44.8	.1215686
10	72.4	72	1.9	75	69.3	48.65	.3280387
14	161.3	152.5	14.7	173	134	133	.1754495
18	177.8	176.9	2.8	180.6	169.8	183.9	.0343082
17	152.3	143.9	18.5	163.9	99	65.8	.567958
16	-152.5	-154.8	4.6		-164.5	-218.25	.4311475
14	-167.3	-161.8	12.7		-175.3	-181.3	.083682
13	127.5	126.7	6.6	137	113.3	127.95	.0035294
15	60.9	70.2	23.3	119.4	51	60.85	
13	0	-.4	4.8	14	-5.1	-148.05	
10	38.7	38.8	3.4	46	35.4	42.5	.0981912
11	-86.5	-70.6	42.8	54.5	-91.6	-41.15	.5242774
10	191.7	197	22.2	256.5	180.6	158.15	.175013
10	193.5	193.5	14.4	215.1	160.2	254.91	.3173643
10	237.9	236.3	6.1	241.4	223.7	231.26	.0279109
9	240.4	244.1	12.1	263.3	229.7	232.39	.0333195
8	184.3	186.4	13.2	216.3	172	131.63	.285784
9	119.8	57.7	99.8	168.3	-52.1	-34.7	1.289649
7	166.6	175.2	13.2	193.3	161	120.5799	.2762311
8	-55.2	-16.8	88.1	88.4	-93.6	-92.0451	.6674837
1	17.6	17.6		17.6	17.6	22.2	.2613636
2	13.6	13.6	.1	13.6	13.5	18.8	.3823529
4	16.9	16.6	.6	17	15.8	18.06	.0686391
4	17.8	18.3	2.2	21.4	16.2	22.2	.247191
5	20.7	21.1	1.9	24.4	19.5	13.8	.3333333
3	12.8	14	2.9	17.3	12	11.8	.078125
4	11.1	11.2	.6	12	10.5	16.8	.5135135
5	7.9	7.9	0	7.9	7.9	10.5	.3291139
4	12.4	12.4	.7	13.1	11.6	10.5	.1532258
7	14.3	13.7	1.3	15	12.4	16	.1188811
5	13.9	14.2	1	15.8	13.5	2.6	.8129497
3	11.3	9.6	6.4	15	2.6	12.2	.079646
3	15.4	16.9	3.3	20.7	14.7	16.9	.0974026
4	16.6	15.9	1.9	17.3	13.1	20.37	.2271084
4	21.6	21.8	3.7	26.1	18	18.63	.1375
3	16.7	16.7	.3	17	16.3	17.11	.0245509
7	24.5	25.1	1.4	27.2	23.2	22.09	.0983673
3	30.4	30.5	.5	31	30.1	30.22	.0059211
1	47.2	47.2		47.2	47.2	50.61	.0722458
3	51.7	53.6	3.5	57.7	51.5	39	.245648
8	48.4	46.8	4.2	52.5	41.4	60	.2396694
6	92.4	91.2	5.1	96.2	85	100	.0822511
7	85	83.2	7.7	90.9	71.1	72	.1529412
8	103	95.8	35.3	131.6	51.7	64.6	.3728155
10	140.4	141.7	15.1	156.7	105.9	153.66	.0944444
15	146.7	148.1	8.2	164.8	133.1	149.11	.0164281
17	96.4	109.5	21.1	164.1	92.1	122.25	.2681535
14	129.6	129	5.3	134.6	113	110.53	.1471451
7	159.3	157.8	11.5	176.1	143	167.29	.0501569
11	196.3	196.6	9.1	214.7	177.4	229.76	.1704534
8	227.3	227	13.9	251.7	206.2	220.96	.0278927
12	-110.2	-106.2	15.6	-77.6	-134.9	-111.26	.0096189
10	-25.4	-23.3	11.5	0	-33.4	-62.65	1.466535
12	96.1	96.7	8	113.5	85.1	99.18	.0320499
13	68.6	72.2	7.8	86.3	58.5		13.34169
5			53.4			-487.7599	.1616097
3	-81.1	-59.7	41.1	-12.3	-85.7	-427.64	4.272996
1	433.7	433.7		433.7	433.7	273.74	.3688264
3	343.6	330.9	43.1	366.3	282.9	281.8	.1798603
6	201.9	195.1	46.4	260.1	141.9	87.86	.5648341
3	109.7	116.4	13.1	131.5	108	82.89	.2443938
1	186.6	186.6		186.6	186.6	198.52	.06388
4	159.8	157.9	12.6	171	141.1	145.06	.0922403
4	211.9	209.9	30.3	244.2	171.6	31.65	.8506371
2	87.4	87.4	22	103	71.8	112.9	.291762
1	-25.3	-25.3		-25.3	-25.3	3.5202	1.139138
2	-42.9	-42.9	204.1	101.4	-187.2	-77.17	.7988345
1	4.2	4.2		4.2	4.2	8.25	.9642857
4	9.2	9.1	.8	9.7	8.1	9.075	.013587
1	9.4	9.4		9.4	9.4	4.7	.5
1	-.6	-.6		-.6	-.6	-1.975	2.291667
3	-2	-2.5	1.3	-1.6	-4	-10.125	4.0625
3	4	3.1	5	7.6	-2.2	.65	.8375
3	.7	.6	.2	.8	.4	.875	.25
2	4.8	4.8	.7	5.3	4.3	5.125	.0677083
4	4	4.2	.5	4.9	4	4.2	.05
7	15.8	15.9	.4	16.4	15.1	16.375	.0363924
10	18.2	18.4	.6	19.6	17.8	18.2	
13	19.7	19.6	1.3	21.8	17.2	17.975	.0875635
15	16.8	17.1	.8	19.2	16.3	7.5	.5535714
13	18	19	1.9	21.4	16.6	19.7275	.0959722
13	17.2	17.4	1.1	20.1	15.7	17.22	
13	24.7	22.8	3.3	26.2	17.8	22.1625	.1027328
11	23.8	24	1.1	26.4	22.3	24.6125	.0341387
8	35.7	35.5	1	37	33.7	34.0075	.047409
9	39.2	39.3	.7	40.4	38.2	40.1125	.0232781
13	46	45.8	1.2	47.3	43.7	46.25	.0054348
16	56	55.2	2.3	58.2	49.8	55.075	.0165179
14	42.8	42.3	2.1	45	38.5	47.965	.1206776
14	54.3	54.3	1.8	57.3	49.9	53.61	.0127072
19	49.1	48.2	3.8	58.4	41.9	42.575	.1328921
16	36	37.2	4.1	49.5	34.2	31.82	.1161111
16	44.5	44.8	2	49.1	40.3	61.9	.3910112
15	56.6	57	3	62.8	52.3	44.89	.2068905
13	53.1	53.2	4.9	63.9	47	50.665	.0458569
12	68	67.8	3.3	72.7	62.5	67.57	.0063235
16	67.2	67.4	3.9	74	61	75.075	.1171875
16	108.2	100.2	13.3	115.1	78.8	129.56	.1974122
16	107.6	107	5.8	117.3	94.8	108.7	.010223
12	113.7	113.8	3.8	119.4	105.4	113.96	
14	99.8	99.2	4	104.4	90.5	102.33	.0253507
15	123.6	125	6.3	142.9	114.3	117.45	.0497573
13	124.2	128.1	9.3	150.3	116.4	119.0025	.0418478
1	86	86		86	86	269	2.127907
1	-24	-24		-24	-24	-52	1.166667
1					-184		3.288043
1						-532	.130719
1						-76	.8707483
4	67.8	66.5	2.6	67.8	62.6	68	.0029499
6	80.3	79.1	3.9	82.6	72.2	84.4	.0510585
6	79	81.2	4.7	88.7	77	80.68	.0212658
8	92.3	91.9	5.3	97.1	80.9	92.21	
7	83.8	84.7	11	105.2	69.7	65.52	.2181384
4	72.3	74	5.4	81.6	69.6	75.6	.0456432
1	69.9	69.9		69.9	69.9	71.44	.0220315
3	84	84.8	1.8	86.8	83.5	81.42	.0307143
1	77.6	77.6		77.6	77.6	77.24	.0046392
1	78.1	78.1		78.1	78.1	79.2	.0140845
1	69.8	69.8		69.8	69.8	67.68	.0303725
1	28.8	28.8		28.8	28.8	34.99	.2149305
2	33.7	33.7	3.1	35.9	31.5	32.14	.0462908
1	39.6	39.6		39.6	39.6	21.02	.4691919
1	55	55		55	55	73.885	.3433636
2	73.5	73.5	5.3	77.3	69.8	70.485	.0410204
2	79.6	79.6	2.5	81.3	77.8	77.915	.0211683
1	41.8	41.8		41.8	41.8	38.74	.0732057
2	56.2	56.2	.3	56.4	56	56.85	.0115658
2	61.8	61.8	5.6	65.8	57.8	32.55	.473301
1	79.6	79.6		79.6	79.6	73.72	.0738693
1	60.1	60.1		60.1	60.1	69.73	.1602329
1	24.7	24.7		24.7	24.7		
1	22	22		22	22	18.8	.1454545
1	9.6	9.6		9.6	9.6	5	.4791667
1	-2.2	-2.2		-2.2	-2.2	-13.6	5.181818
1	4.7	4.7		4.7	4.7	-.85	1.180851
4	32.3	31.6	1.4	32.3	29.5	29.4	.0897833
6	31.1	31.8	10	43.4	17.5	26.1	.1607717
4	30.9	29.7	6.4	35	22.1	38.7	.2524272
5	82.1	81.2	4.4	87.7	76.7	97.1	.182704
8	117.3	112.9	7.5	117.8	97.2	95.31	.187468
12	39.5	41.8	10.3	68.7	32	32.82	.1691139
9	126.4	124	8.8	139.4	110.1	138	.0917722
10	107.7	107.7	5.3	116	100.3	100.14	.070195
6	93	97.1	20	135.1	80.9	80.32	.1363441
6	92.2	92.7	4.3	99.4	87.8	81.77	.1131236
8	131.9	128.5	7.4	136.9	119.3	123.78	.0615618
9	215.3	205.2	22.1	224.6	156.1	238.61	.1082675
6	2.2	16.8	35.5	88.9	0	30.55	12.88636
7	74.2	72.4	24.7	105.2	41.7	110.19	.4850404
9	133.7	133.9	10.6	150	120.6	132.27	.0106956
10	66.9	69	15.6	92.7	47.1	69.3299	.0363214
9	158.4	161.7	7.1	173.9	153.8	165.63	.0456439
9	208.7	205	8.6	214.8	193.2	202.54	.0295161
8	173.8	175.9	7	185.4	169	163.44	.0596087
9	177.7	180.1	10.9	199.3	169.2	156.49	.1193585
10	172.3	173.7	10.3	189.3	158.8	125.42	.2720836
11	200.9	199.3	6.2	205.5	183.1	163.6	.1856645
11	179.2	180.2	6.5	194.7	170	180.09	.0049665
9	92.7	91.1	5.3	101.2	82.7	86.74	.0642934
9	173	160.1	37.3	200.9	89.2	271.99	.5721965
8	184.4	189.1	20.1	224.8	169.9	180.3915	.0217381
9	181.7	189.3	21.5	239.4	172.6	123.62	.3196478
1	57.2	57.2		57.2	57.2	60.3	.0541958
2	60.2	60.2	7.1	65.2	55.2	79.2	.3156146
3	72.6	72.9	.8	73.8	72.2	80.28	.1057851
2	83.8	83.8	12	92.3	75.3	73.17	.1268496
1	35.9	35.9		35.9	35.9	36.34	.0122563
1	71.3	71.3		71.3	71.3	39.5	.4460028
1	54.8	54.8		54.8	54.8	62.94	.1485401
2	81	81	9.1	87.4	74.6	94.54	.1671605
3	125.3	126	6.1	132.4	120.4	132.49	.0573823
1	-43.3	-43.3		-43.3	-43.3	-64.59	.4916859
1	5.1	5.1		5.1	5.1	12.46	1.443137
1	74.3	74.3		74.3	74.3	72.56	.0234186
1	85.5	85.5		85.5	85.5	71.4399	.1644456
3	102.6	94.2	16.9	105.3	74.7	116.78	.1382066
3	112.8	108.8	9.4	115.5	98	98.11	.1302305
2	108	108	10.3	115.3	100.7	111.51	.0325
2	99.1	99.1	2.2	100.7	97.6	131.48	.3267407
3	137.4	137.4	2.4	139.9	135	154.86	.1270742
2	154.7	154.7	15.8	165.8	143.5	147.06	.0493859
2	123.2	123.2	4.3	126.2	120.1	106.48	.1357143
1	51.7	51.7		51.7	51.7	34.17	.3390716
1	96.5	96.5		96.5	96.5	10.37	.8925388
1	-10.4	-10.4		-10.4	-10.4	13.86	2.332692
2	27.2	27.2	4.6	30.5	24	33	.2132353
1	40.5	40.5		40.5	40.5	36	.1111111
4	40.5	40	1	40.5	38.5	26.5	.345679
3	36.5	36.5	0	36.5	36.5	31.5	.1369863
3	32.5	29.5	5.2	32.5	23.5	34	.0461538
3	48.5	44.5	14.4	56.5	28.5	77	.5876288
3	80.5	71.8	15.9	81.5	53.5	96.45	.1981366
5	86	86.5	4.3	93.5	81.5	94.9	.1034884
5	84	90.4	13.4	114.1	82.3	79.9	.0488095
6	119.7	118.9	6.2	126.3	110	139.9	.1687552
6	125.5	126.5	9.7	143.2	116.5	142.9	.1386454
6	109.1	108.1	4.8	113	100	108.55	.0050412
6	129.8	131.3	7.4	141.3	123	123.55	.048151
9	116	117.4	8.8	135	101.5	107.55	.0728448
8	56.3	62.5	26.3	125.1	44.5	51.9	.0781528
7	100.5	102.9	7.3	116.3	94	98.4	.0208955
9	140	138.2	10.8	152.6	113	131.1	.0635714
9	96	94.4	4.9	101	86.5	78.4	.1833333
5	120.1	116	39.9	157.8	68.5	78.1	.3497086
6	102.6	102.2	7.7	111	91.5	103.05	.004386
5	165	174.6	26.6	222	160.5	174.7	.0587879
5	364	358.3	32.4	388	304.8	397.05	.0907967
5	158	157.9	6.7	167.9	149.5	164.85	.0433544
4	174.9	176.9	8.4	188.1	169.7	169.28	.0321326
3	150.9	141.2	25	159.9	112.8	139.37	.0764082
2	157.4	157.4	18.3	170.3	144.4	153.62	.0240152
2	125	125	29.4	145.8	104.2	81.37	.34904
1	123.4	123.4		123.4	123.4	146.66	.1884927
2	195.7	195.7	5.8	199.8	191.6	320.8	.6392437
1	43.9	43.9		43.9	43.9	40.95	.0671982
1	72.4	72.4		72.4	72.4	68.65	.0517956
1	95.9	95.9		95.9	95.9	111.6	.1637122
2	154.1	154.1	4.3	157.2	151.1	160.76	.0432187
7	232.3	221.6	22	251	189.2	217.76	.0625915
7	21.4	22.1	9.5	34.9	12	-27.15	2.268692
8	22.7	24	12.4	47.3	9	37	.6299559
12	77	77	9.8	96	58.6	61.82	.1971429
12	18.1	20	10.7	48.6	10.7	17.4499	.0359171
11	72.8	70.9	10.8	83.6	54	85.23	.1707418
10	77.7	84	16.2	111.7	70.2	68.05	.1241956
11	67.5	44.6	39.9	85.3	-2.2	28.08	.584
10	152.4	140.9	33.4	177.8	74.5	21.02	.8620735
11	220.9	217.4	9.6	228.3	199.2	244.28	.1058397
10	224.6	222.8	8.2	233.2	204.6	230.27	.0252449
10	155.5	157.7	22.3	197.1	134.6	147.85	.0491961
9	139.2	140.8	10.6	158.7	130.1	132.88	.0454023
8	119.3	114.3	17.1	128.4	74.9	166.93	.3992456
7	206	210.9	22.8	251.5	183	210.1448	.0201204
5	126.8	126.7	17.3	150.9	102.1	78.57	.3803628
1	107.2	107.2		107.2	107.2	100.81	.0596082
1	-27.2	-27.2		-27.2	-27.2	-10.42	.6169118
2	44.4	44.4	8.1	50.1	38.6	31.46	.2914414
1	37.9	37.9		37.9	37.9	32.05	.1543536
1	417.5	417.5		417.5	417.5		
2	401.6	401.6	55.7	441	362.3	482.21	.2007221
1	14.5	14.5		14.5	14.5	42.8	1.951724
1	13.8	13.8		13.8	13.8	20.9	.5144928
1	253.1	253.1		253.1	253.1	284.55	.1242592
1	463.5	463.5		463.5	463.5		
2	552.8	552.8	20.5	567.3	538.3	507.362	.0821961
1	69.9	69.9		69.9	69.9	16.554	.763176
1	42.1	42.1		42.1	42.1	34.774	.1740143
1	76.6	76.6		76.6	76.6	83.219	.0864099
3	138.8	138.8	.1	138.9	138.8	104.67	.2458934
1	107.2	107.2		107.2	107.2	77.84	.2738806
1	63.3	63.3		63.3	63.3	68.58	.0834123
1	134.3	134.3		134.3	134.3	176.33	.3129561
2	144.4	144.4	13.2	153.8	135.1	77.46	.4635734
1							.2964963
1	129.8	129.8		129.8	129.8	128.89	.0070108
1	246.2	246.2		246.2	246.2	300.77	.2216491
1	-58	-58		-58	-58	-214.2	2.693104
1	63.1	63.1		63.1	63.1	69.46	.1007924
1	47.3	47.3		47.3	47.3	77.33	.6348837
2	118	118	12.7	127	109	117	.0084746
2	75.5	75.5	70	125	26	35	.5364239
1					-175	-184	.0514286
1	4	4		4	4	19	3.75
2	56	56	11.3	64	48	27	.5178571
1	-160	-160			-160	0	1
1	80	80		80	80	59	.2625
1	67	67		67	67	98	.4626866
1	22.4	22.4		22.4	22.4	23	.0267857
2	26.3	26.3	1	27	25.6	29.4	.1178707
4	26.6	25.3	2.9	26.9	20.9	23.5	.1165414
5	20.4	19.8	3.7	25	15.8	12.1	.4068627
3	9.3	9.7	1.6	11.4	8.3	7.6	.1827957
4	1.1	1.3	1.2	2.8	0	3.2	1.909091
2	1.1	1.1	.4	1.4	.9	-8.2	8.454545
3	1.7	1.7	.3	1.9	1.4	1.6	.0588235
3	-3.2	-2.2	2.2	.4	-3.7	-16.2	4.0625
3	-18.5	-17.7	1.3	-16.2	-18.5	-68.5	2.702703
1	-7.4	-7.4		-7.4	-7.4	-6.7	.0945946
3	85.5	84.4	5.7	89.5	78.3	78	.0877193
7	57.7	60.8	4.7	67.6	57.4	54	.0641248
5	84.5	82	12.1	96.7	69.6	94.3	.1159763
4	64.6	69.2	10.2	84.5	63.2	74.9	.1594427
5	105.4	78.4	37.1	105.6	35.8	43.7	.585389
6	131.1	137.7	19.3	174.1	123.3	158.39	.2081617
11	137.4	137	13	152.5	115.3	139.2	.0131004
8	129.3	132	9.5	151.1	121.4	122.7	.0510441
8	115.1	118.8	19.3	145.3	99.5	101.44	.1186794
5	106.1	105.7	6.5	115.7	99.5	113.36	.068426
9	90.1	78.5	18.5	93.5	49.4	107.9	.1975583
7	103.4	103.8	15.2	119.8	76.3	106.57	.0306576
10	55.2	55.2	9.8	70.2	40.6	34.67	.3719203
9	-44.1	-37.5	12.9	-11.9	-48.1	-63.73	.4451247
11	54.2	57.1	6.3	68.2	50.6	51.76	.0450184
8	73.2	72.2	8.2	82.2	54.2	-67.6099	1.923633
10			123.3			-465.16	.039521
7			32.5		-208	-207.97	.1458402
8	64.3	65.6	5.8	76.2	60.2	68.78	.0696734
9	139.6	143.3	15.9	176.8	118.1	153.35	.0984957
9	176.3	168.1	27.3	195.7	111.4	195.01	.1061259
8	139.5	133.1	13.9	144.2	109.4	140.1	.0043011
6	121.5	125.9	12.1	148.3	114.2	94.61	.2213169
9	98.9	99.9	7.4	113	90.2	93.12	.0584429
8	94.9	95.8	11	114.2	79.6	126.32	.3310854
6	92.1	91	25.3	126.4	52	58.81	.3614549
4	-94.2	-69.3	66.7	29.2	-118	-216.84	1.301911
4			37.2			-255.1353	.3017644
1	58.4	58.4		58.4	58.4	61.81	.0583904
1	31.8	31.8		31.8	31.8	22.96	.2779874
1	74	74		74	74	95.72	.2935135
1	112.6	112.6		112.6	112.6	151.2149	.3429387
1	150.3	150.3		150.3	150.3	150.0722	
1	5.2	5.2		5.2	5.2	9.2309	.7751731
3	6.6	7.1	.8	8.1	6.6	4.6855	.2900757
1	9.3	9.3		9.3	9.3	15.5945	.676828
1	21.7	21.7		21.7	21.7	17.6364	.1872627
3	20.6	20.1	1.4	21.2	18.5	10.2727	.5013252
3	18.5	16.8	3	18.5	13.3	11.6364	.3710054
4	12.8	12.8	.1	12.8	12.6	12.7273	.0056797
